75.61848434185391, 0.00008557183144940002
84.87111239538534, 0.00006832607387157406
124.44768075857759, 0.00002976351441631313
225.71582324514927, 0.000016237767391887242
272.49353347798467, 0.000015151342924760514
491.23904227559206, 0.000009659672580093823
571.8155174159199, 0.000010717048298967115
673.7457555075142, 0.000008706620680585117
724.7000834798444, 0.000009330927435461664
813.3739094783747, 0.000007847599703514622
929.6890822370824, 0.000008410310505352605
1069.1133354605277, 0.000007847599703514622
1143.003324059536, 0.000008265958738801796
1354.9588982107055, 0.000007322538337604526
1422.4411277855413, 0.000008124084577862958
1606.218964718198, 0.000006951927961775606
1676.0015129280703, 0.000007580524367559262
1727.6947695816766, 0.000006832607387157405
2011.0833903362413, 0.000007322538337604526
2326.776224391169, 0.000007073332279644438
2758.247577257009, 0.000007073332279644438
3453.4929613596933, 0.000007073332279644438
4594.826628591122, 0.000007196856730011514
5858.81825923624, 0.000007196856730011514
6861.3821678634295, 0.000007712906117627992
7986.834222968974, 0.000007712906117627992
